Feature,Mean,Std
PUQ100_1,0.0,0.0
PUQ100_2,0.0,0.0
PUQ100_9,0.0,0.0
PUQ110_1,0.0026739330703144616,0.0037815124129166426
PUQ110_2,2.2214575063694241e-07,3.1416153337431556e-07
PUQ110_7,0.0,0.0
PUQ110_9,0.0,0.0
SLQ050_1,1.881211612196493e-05,2.660434975662036e-05
SLQ050_2,8.846001059193434e-07,1.251013467067812e-06
SLQ050_7,4.296066170601253e-06,6.075555043316538e-06
SLQ050_9,2.0549024315381463e-06,2.906070888034697e-06
SMAQUEX_1,0.0,0.0
SMAQUEX_2,0.0,0.0
INDFMMPC_1,0.0,0.0
INDFMMPC_2,0.0,0.0
INDFMMPC_3,0.0,0.0
INDFMMPC_7,0.0,0.0
INDFMMPC_9,0.0,0.0
